sample_id,gamma_x,gamma_y,gamma_mag,v,r,f,a,S,b_0,beta_S,s_S,W,L_magnitude
10,-1.0,1.5,1.8027756377319946,0.1,0.7,0.5,0.5,0,0.4,2.1852633107968087,16.059599747810115,0.2914270167738687,0.5253775260168437
11,-1.0,1.5,1.8027756377319946,0.3,0.3,0.1,0.7,0,0.6,2.6617960497052984,16.588958757150593,0.06237336589405897,0.11244518447715321
11,-1.0,1.5,1.8027756377319946,0.3,0.3,0.1,0.7,0,0.6,2.6617960497052984,16.588958757150593,0.06237336589405897,0.11244518447715321
12,-1.0,1.5,1.8027756377319946,0.9,0.5,0.7,0.5,10,0.0,0.4914634373768949,7.858560476945518,10.57029978134178,19.055878929326788
12,-1.0,1.5,1.8027756377319946,0.9,0.5,0.7,0.5,10,0.0,0.4914634373768949,7.858560476945518,10.57029978134178,19.055878929326788
13,-1.0,1.5,1.8027756377319946,0.5,0.1,0.9,0.3,10,0.0,0.6553314448428937,3.5544541040591566,0.2790213843212603,0.503012954060624
13,-1.0,1.5,1.8027756377319946,0.5,0.1,0.9,0.3,10,0.0,0.6553314448428937,3.5544541040591566,0.2790213843212603,0.503012954060624
14,-1.0,1.5,1.8027756377319946,0.7,0.9,0.5,0.1,20,0.8,3.0171413823294055,37.689161848152324,5.569044630828374,10.039737985899563
14,-1.0,1.5,1.8027756377319946,0.7,0.9,0.5,0.1,20,0.8,3.0171413823294055,37.689161848152324,5.569044630828374,10.039737985899563
15,-1.0,1.5,1.8027756377319946,0.9,0.5,0.9,0.7,40,0.4,2.0421773995595567,18.804678390152578,247.35849379468118,445.931866399132
15,-1.0,1.5,1.8027756377319946,0.9,0.5,0.9,0.7,40,0.4,2.0421773995595567,18.804678390152578,247.35849379468118,445.931866399132
16,-1.0,1.5,1.8027756377319946,0.3,0.9,0.1,0.9,20,0.6,2.436880874433667,25.412748696759156,3.8301706847187718,6.904938398766274
16,-1.0,1.5,1.8027756377319946,0.3,0.9,0.1,0.9,20,0.6,2.436880874433667,25.412748696759156,3.8301706847187718,6.904938398766274
17,-1.0,1.5,1.8027756377319946,0.5,0.3,0.7,0.1,0,0.0,0.41396758127097083,5.135538943131282,0.08177437900127522,0.14742085825416176
17,-1.0,1.5,1.8027756377319946,0.5,0.3,0.7,0.1,0,0.0,0.41396758127097083,5.135538943131282,0.08177437900127522,0.14742085825416176
18,-1.0,1.5,1.8027756377319946,0.7,0.9,0.1,0.5,10,0.0,0.5424149856794915,6.462180164451352,1.107181192936914,1.9959992811817155
18,-1.0,1.5,1.8027756377319946,0.7,0.9,0.1,0.5,10,0.0,0.5424149856794915,6.462180164451352,1.107181192936914,1.9959992811817155
19,-1.0,1.5,1.8027756377319946,0.3,0.7,0.5,0.1,20,0.0,0.33244612355449077,4.2695770696717235,0.11367444089945834,0.20492951268634893
19,-1.0,1.5,1.8027756377319946,0.3,0.7,0.5,0.1,20,0.0,0.33244612355449077,4.2695770696717235,0.11367444089945834,0.20492951268634893
20,-1.0,1.5,1.8027756377319946,0.7,0.3,0.5,0.1,40,0.0,0.7988702425244709,4.3339050713764244,0.18177249087490055,0.327695018159132
20,-1.0,1.5,1.8027756377319946,0.7,0.3,0.5,0.1,40,0.0,0.7988702425244709,4.3339050713764244,0.18177249087490055,0.327695018159132
21,-1.0,1.5,1.8027756377319946,0.3,0.3,0.7,0.9,0,0.0,0.4197809453334862,3.7244743604561155,1.3003164448891407,2.3441788081884205
21,-1.0,1.5,1.8027756377319946,0.3,0.3,0.7,0.9,0,0.0,0.4197809453334862,3.7244743604561155,1.3003164448891407,2.3441788081884205
22,-1.0,1.5,1.8027756377319946,0.7,0.3,0.7,0.5,10,0.0,0.6641081743059298,4.838915663596266,3.0105982541406378,5.427433187563218
22,-1.0,1.5,1.8027756377319946,0.7,0.3,0.7,0.5,10,0.0,0.6641081743059298,4.838915663596266,3.0105982541406378,5.427433187563218
23,-1.0,1.5,1.8027756377319946,0.7,0.3,0.5,0.1,0,0.6,3.016397553481437,32.39532016977205,0.14900263336848243,0.2686183173946125
23,-1.0,1.5,1.8027756377319946,0.7,0.3,0.5,0.1,0,0.6,3.016397553481437,32.39532016977205,0.14900263336848243,0.2686183173946125
24,-1.0,1.5,1.8027756377319946,0.5,0.7,0.7,0.5,20,0.4,2.066724298657027,18.095010461397152,23.934880311096776,43.14921911687645
24,-1.0,1.5,1.8027756377319946,0.5,0.7,0.7,0.5,20,0.4,2.066724298657027,18.095010461397152,23.934880311096776,43.14921911687645
25,-1.0,1.5,1.8027756377319946,0.7,0.7,0.1,0.1,5,0.0,0.6378450585196404,6.67608059620386,0.0534129647679667,0.09629159162272773
25,-1.0,1.5,1.8027756377319946,0.7,0.7,0.1,0.1,5,0.0,0.6378450585196404,6.67608059620386,0.0534129647679667,0.09629159162272773
26,-1.0,1.5,1.8027756377319946,0.3,0.3,0.5,0.7,5,0.0,0.5583179456355072,4.304145874152045,0.516028201041712,0.9302830692206663
26,-1.0,1.5,1.8027756377319946,0.3,0.3,0.5,0.7,5,0.0,0.5583179456355072,4.304145874152045,0.516028201041712,0.9302830692206663
27,-1.0,1.5,1.8027756377319946,0.1,0.7,0.9,0.9,10,0.0,0.4394356762960909,6.501789149863857,3.7721745116039895,6.800384310793257
27,-1.0,1.5,1.8027756377319946,0.1,0.7,0.9,0.9,10,0.0,0.4394356762960909,6.501789149863857,3.7721745116039895,6.800384310793257
28,-1.0,1.5,1.8027756377319946,0.5,0.7,0.1,0.7,10,0.0,0.3808143570473069,7.492770942635397,0.5189583713339667,0.9355655088379491
28,-1.0,1.5,1.8027756377319946,0.5,0.7,0.1,0.7,10,0.0,0.3808143570473069,7.492770942635397,0.5189583713339667,0.9355655088379491
29,-1.0,1.5,1.8027756377319946,0.7,0.5,0.1,0.5,0,0.8,2.567841949474931,22.634096508609836,0.4347580211831741,0.7837711688975967
29,-1.0,1.5,1.8027756377319946,0.7,0.5,0.1,0.5,0,0.8,2.567841949474931,22.634096508609836,0.4347580211831741,0.7837711688975967
30,-1.0,1.5,1.8027756377319946,0.3,0.5,0.9,0.1,20,0.0,0.3090376818077604,5.469468575917173,0.20363663146690006,0.3671111581583359
30,-1.0,1.5,1.8027756377319946,0.3,0.5,0.9,0.1,20,0.0,0.3090376818077604,5.469468575917173,0.20363663146690006,0.3671111581583359
31,-1.0,1.5,1.8027756377319946,0.7,0.5,0.1,0.1,20,0.4,1.5515737045891502,12.652023676817254,0.09727941096469496,0.17537295214007073
31,-1.0,1.5,1.8027756377319946,0.7,0.5,0.1,0.1,20,0.4,1.5515737045891502,12.652023676817254,0.09727941096469496,0.17537295214007073
32,-1.0,1.5,1.8027756377319946,0.9,0.5,0.5,0.5,5,0.8,3.005274186210384,29.422597115658977,13.163634452071467,23.731079494203993
32,-1.0,1.5,1.8027756377319946,0.9,0.5,0.5,0.5,5,0.8,3.005274186210384,29.422597115658977,13.163634452071467,23.731079494203993
33,-1.0,1.5,1.8027756377319946,0.1,0.9,0.7,0.9,10,0.6,2.0486319328629077,31.136807397679195,8.545091489395935,15.404882759273995
33,-1.0,1.5,1.8027756377319946,0.1,0.9,0.7,0.9,10,0.6,2.0486319328629077,31.136807397679195,8.545091489395935,15.404882759273995
34,-1.0,1.5,1.8027756377319946,0.1,0.7,0.7,0.9,40,0.4,2.121578160846121,19.53071847023953,13.724995925037003,24.74308828162761
34,-1.0,1.5,1.8027756377319946,0.1,0.7,0.7,0.9,40,0.4,2.121578160846121,19.53071847023953,13.724995925037003,24.74308828162761
35,-1.0,1.5,1.8027756377319946,0.9,0.1,0.9,0.5,20,0.0,0.3376731280030641,4.52848509643591,1.8584273361123127,3.350327526038446
35,-1.0,1.5,1.8027756377319946,0.9,0.1,0.9,0.5,20,0.0,0.3376731280030641,4.52848509643591,1.8584273361123127,3.350327526038446
36,-1.0,1.5,1.8027756377319946,0.1,0.5,0.3,0.1,5,0.2,0.7650084174054159,3.3520806542477195,0.008766413589233362,0.015803876848952597
36,-1.0,1.5,1.8027756377319946,0.1,0.5,0.3,0.1,5,0.2,0.7650084174054159,3.3520806542477195,0.008766413589233362,0.015803876848952597
37,-1.0,1.5,1.8027756377319946,0.3,0.3,0.5,0.3,5,0.2,0.6703843088771022,6.48507870497634,0.12845472001311994,0.23157503979133712
37,-1.0,1.5,1.8027756377319946,0.3,0.3,0.5,0.3,5,0.2,0.6703843088771022,6.48507870497634,0.12845472001311994,0.23157503979133712
38,-1.0,1.5,1.8027756377319946,0.5,0.9,0.3,0.3,10,0.2,0.7335361592900518,7.566202762782357,1.3553294243003102,2.443354867229929
38,-1.0,1.5,1.8027756377319946,0.5,0.9,0.3,0.3,10,0.2,0.7335361592900518,7.566202762782357,1.3553294243003102,2.443354867229929
39,-1.0,1.5,1.8027756377319946,0.3,0.1,0.7,0.9,20,0.0,0.3354704584999638,4.983919136069442,0.4203785175923687,0.757848150141413
39,-1.0,1.5,1.8027756377319946,0.3,0.1,0.7,0.9,20,0.0,0.3354704584999638,4.983919136069442,0.4203785175923687,0.757848150141413
40,-1.0,1.5,1.8027756377319946,0.7,0.5,0.7,0.3,5,0.4,1.6983970271986903,15.426446347075766,4.02407726856568,7.254508464121317
40,-1.0,1.5,1.8027756377319946,0.7,0.5,0.7,0.3,5,0.4,1.6983970271986903,15.426446347075766,4.02407726856568,7.254508464121317
41,-1.0,1.5,1.8027756377319946,0.9,0.3,0.3,0.1,20,0.2,0.7113002803298292,4.800953207056315,0.15520022259414107,0.2797911802633002
41,-1.0,1.5,1.8027756377319946,0.9,0.3,0.3,0.1,20,0.2,0.7113002803298292,4.800953207056315,0.15520022259414107,0.2797911802633002
42,-1.0,1.5,1.8027756377319946,0.7,0.9,0.1,0.9,20,0.6,3.9305036607815396,26.431629040343214,39.205379626494576,70.6785032586787
42,-1.0,1.5,1.8027756377319946,0.7,0.9,0.1,0.9,20,0.6,3.9305036607815396,26.431629040343214,39.205379626494576,70.6785032586787
43,-1.0,1.5,1.8027756377319946,0.9,0.7,0.5,0.7,40,0.2,0.5581501741505976,4.61478236470623,31.77835156298906,57.289238005039124
43,-1.0,1.5,1.8027756377319946,0.9,0.7,0.5,0.7,40,0.2,0.5581501741505976,4.61478236470623,31.77835156298906,57.289238005039124
44,-1.0,1.5,1.8027756377319946,0.1,0.5,0.7,0.3,5,0.8,2.36866734866274,17.02182416542994,0.33257359309058104,0.5995555713766931
44,-1.0,1.5,1.8027756377319946,0.1,0.5,0.7,0.3,5,0.8,2.36866734866274,17.02182416542994,0.33257359309058104,0.5995555713766931
45,-1.0,1.5,1.8027756377319946,0.1,0.7,0.9,0.1,5,0.2,0.378218521335543,4.251214490822976,0.11157402299223187,0.20114293045414505
45,-1.0,1.5,1.8027756377319946,0.1,0.7,0.9,0.1,5,0.2,0.378218521335543,4.251214490822976,0.11157402299223187,0.20114293045414505
46,-1.0,1.5,1.8027756377319946,0.1,0.9,0.9,0.1,40,0.8,3.2234414924687043,25.490001560694747,3.7025045645615253,6.674785027583025
46,-1.0,1.5,1.8027756377319946,0.1,0.9,0.9,0.1,40,0.8,3.2234414924687043,25.490001560694747,3.7025045645615253,6.674785027583025
47,-1.0,1.5,1.8027756377319946,0.7,0.3,0.5,0.9,0,0.8,2.2321452810138327,16.15006605054382,6.913204495054946,12.462956642344372
47,-1.0,1.5,1.8027756377319946,0.7,0.3,0.5,0.9,0,0.8,2.2321452810138327,16.15006605054382,6.913204495054946,12.462956642344372
48,-1.0,1.5,1.8027756377319946,0.1,0.7,0.9,0.7,5,0.2,0.5458079375584162,5.367358853902829,2.464738280807079,4.443370126024441
48,-1.0,1.5,1.8027756377319946,0.1,0.7,0.9,0.7,5,0.2,0.5458079375584162,5.367358853902829,2.464738280807079,4.443370126024441
49,-1.0,1.5,1.8027756377319946,0.1,0.9,0.3,0.3,40,0.6,2.090608019544089,24.36531536566178,0.6203007580612655,1.1182630946995376
49,-1.0,1.5,1.8027756377319946,0.1,0.9,0.3,0.3,40,0.6,2.090608019544089,24.36531536566178,0.6203007580612655,1.1182630946995376
50,-1.0,1.5,1.8027756377319946,0.3,0.5,0.3,0.1,40,0.8,2.3258688541628594,16.764218685010746,0.3137415295365479,0.5656055859932615
50,-1.0,1.5,1.8027756377319946,0.3,0.5,0.3,0.1,40,0.8,2.3258688541628594,16.764218685010746,0.3137415295365479,0.5656055859932615
51,-1.0,1.5,1.8027756377319946,0.3,0.1,0.7,0.5,20,0.6,2.776339852413044,31.08220546105883,0.5563569208994462,1.002986702881108
51,-1.0,1.5,1.8027756377319946,0.3,0.1,0.7,0.5,20,0.6,2.776339852413044,31.08220546105883,0.5563569208994462,1.002986702881108
52,-1.0,1.5,1.8027756377319946,0.1,0.9,0.5,0.5,40,0.6,2.7722052756015483,39.029764095597855,3.8796936321918016,6.994217161979334
52,-1.0,1.5,1.8027756377319946,0.1,0.9,0.5,0.5,40,0.6,2.7722052756015483,39.029764095597855,3.8796936321918016,6.994217161979334
53,-1.0,1.5,1.8027756377319946,0.3,0.5,0.7,0.9,40,0.6,2.2015560027548533,15.455545641288744,43.35877169380545,78.16613729157608
53,-1.0,1.5,1.8027756377319946,0.3,0.5,0.7,0.9,40,0.6,2.2015560027548533,15.455545641288744,43.35877169380545,78.16613729157608
54,-1.0,1.5,1.8027756377319946,0.5,0.3,0.5,0.1,5,0.8,3.6897506219389093,15.581798393395646,0.2497123339330426,0.4501753120556857
54,-1.0,1.5,1.8027756377319946,0.5,0.3,0.5,0.1,5,0.8,3.6897506219389093,15.581798393395646,0.2497123339330426,0.4501753120556857
55,-1.0,1.5,1.8027756377319946,0.3,0.5,0.1,0.7,5,0.8,2.696673208906395,38.41620379639268,0.25291766648993763,0.45595380750008524
55,-1.0,1.5,1.8027756377319946,0.3,0.5,0.1,0.7,5,0.8,2.696673208906395,38.41620379639268,0.25291766648993763,0.45595380750008524
56,-1.0,1.5,1.8027756377319946,0.7,0.1,0.9,0.9,0,0.6,2.3548790875594454,33.76536879102146,4.867632377001857,8.775249062694426
56,-1.0,1.5,1.8027756377319946,0.7,0.1,0.9,0.9,0,0.6,2.3548790875594454,33.76536879102146,4.867632377001857,8.775249062694426
57,-1.0,1.5,1.8027756377319946,0.5,0.1,0.5,0.7,5,0.0,0.6882064803709984,4.704017701265089,0.3065124692257584,0.552573212181275
57,-1.0,1.5,1.8027756377319946,0.5,0.1,0.5,0.7,5,0.0,0.6882064803709984,4.704017701265089,0.3065124692257584,0.552573212181275
58,-1.0,1.5,1.8027756377319946,0.9,0.7,0.1,0.9,0,0.4,1.154685803253899,19.025529066795666,3.9852803217294968,7.184566273546662
58,-1.0,1.5,1.8027756377319946,0.9,0.7,0.1,0.9,0,0.4,1.154685803253899,19.025529066795666,3.9852803217294968,7.184566273546662
59,-1.0,1.5,1.8027756377319946,0.7,0.1,0.9,0.5,10,0.0,0.32674264837368444,7.792707484415992,0.9148564239420188,1.649280873105285
59,-1.0,1.5,1.8027756377319946,0.7,0.1,0.9,0.5,10,0.0,0.32674264837368444,7.792707484415992,0.9148564239420188,1.649280873105285
60,-1.0,1.5,1.8027756377319946,0.5,0.7,0.1,0.7,20,0.4,1.7395384866577075,10.832844111952596,2.530694599870158,4.562274571185839
60,-1.0,1.5,1.8027756377319946,0.5,0.7,0.1,0.7,20,0.4,1.7395384866577075,10.832844111952596,2.530694599870158,4.562274571185839
61,-1.0,1.5,1.8027756377319946,0.9,0.5,0.7,0.1,20,0.4,1.3190918425363434,19.461945428816904,2.514007849685632,4.532192104480256
61,-1.0,1.5,1.8027756377319946,0.9,0.5,0.7,0.1,20,0.4,1.3190918425363434,19.461945428816904,2.514007849685632,4.532192104480256
62,-1.0,1.5,1.8027756377319946,0.1,0.9,0.9,0.3,5,0.2,0.5207652506866884,7.438520913791499,0.8782485832633566,1.5832851497798186
62,-1.0,1.5,1.8027756377319946,0.1,0.9,0.9,0.3,5,0.2,0.5207652506866884,7.438520913791499,0.8782485832633566,1.5832851497798186
63,-1.0,1.5,1.8027756377319946,0.5,0.5,0.3,0.7,0,0.2,0.7184819371186869,7.334343526554207,1.0259783168545424,1.8496087144666462
63,-1.0,1.5,1.8027756377319946,0.5,0.5,0.3,0.7,0,0.2,0.7184819371186869,7.334343526554207,1.0259783168545424,1.8496087144666462
64,-1.0,1.5,1.8027756377319946,0.9,0.3,0.1,0.3,10,0.2,0.37330241084601273,5.566630843461964,0.10519621689226961,0.18964517699495456
64,-1.0,1.5,1.8027756377319946,0.9,0.3,0.1,0.3,10,0.2,0.37330241084601273,5.566630843461964,0.10519621689226961,0.18964517699495456
65,-1.0,1.5,1.8027756377319946,0.5,0.9,0.1,0.7,0,0.0,0.5959443694106421,4.751091233501567,0.7223980249384115,1.3023215601046783
65,-1.0,1.5,1.8027756377319946,0.5,0.9,0.1,0.7,0,0.0,0.5959443694106421,4.751091233501567,0.7223980249384115,1.3023215601046783
66,-1.0,1.5,1.8027756377319946,0.7,0.5,0.9,0.7,10,0.2,0.753177192547368,3.5559874115307566,36.91659106526964,66.55233100058273
66,-1.0,1.5,1.8027756377319946,0.7,0.5,0.9,0.7,10,0.2,0.753177192547368,3.5559874115307566,36.91659106526964,66.55233100058273
67,-1.0,1.5,1.8027756377319946,0.5,0.9,0.9,0.3,20,0.2,0.6704869304553341,6.835974265542859,13.187617063362234,23.774314761568185
67,-1.0,1.5,1.8027756377319946,0.5,0.9,0.9,0.3,20,0.2,0.6704869304553341,6.835974265542859,13.187617063362234,23.774314761568185
68,-1.0,1.5,1.8027756377319946,0.1,0.1,0.5,0.9,20,0.0,0.487435289761852,4.428560431409304,0.05675667033480236,0.1023195425583679
68,-1.0,1.5,1.8027756377319946,0.1,0.1,0.5,0.9,20,0.0,0.487435289761852,4.428560431409304,0.05675667033480236,0.1023195425583679
69,-1.0,1.5,1.8027756377319946,0.1,0.9,0.3,0.7,40,0.8,2.0863198239011522,37.27857784245178,2.656036633812152,4.788238136360242
69,-1.0,1.5,1.8027756377319946,0.1,0.9,0.3,0.7,40,0.8,2.0863198239011522,37.27857784245178,2.656036633812152,4.788238136360242
70,-1.0,1.5,1.8027756377319946,0.9,0.5,0.7,0.9,20,0.4,2.0431166846599713,10.754345470897693,229.75504578925674,414.19679919487095
70,-1.0,1.5,1.8027756377319946,0.9,0.5,0.7,0.9,20,0.4,2.0431166846599713,10.754345470897693,229.75504578925674,414.19679919487095
71,-1.0,1.5,1.8027756377319946,0.1,0.1,0.1,0.9,10,0.0,0.7576271708345532,7.793512037039231,0.005899470863415603,0.010635422348075385
71,-1.0,1.5,1.8027756377319946,0.1,0.1,0.1,0.9,10,0.0,0.7576271708345532,7.793512037039231,0.005899470863415603,0.010635422348075385
72,-1.0,1.5,1.8027756377319946,0.7,0.7,0.9,0.3,20,0.6,2.9273968098799643,23.833805700651318,59.88537462701896,107.95989443404352
72,-1.0,1.5,1.8027756377319946,0.7,0.7,0.9,0.3,20,0.6,2.9273968098799643,23.833805700651318,59.88537462701896,107.95989443404352
73,-1.0,1.5,1.8027756377319946,0.3,0.7,0.7,0.9,0,0.6,3.9724214889592058,32.45404285049363,11.357808879670994,20.475581146286988
73,-1.0,1.5,1.8027756377319946,0.3,0.7,0.7,0.9,0,0.6,3.9724214889592058,32.45404285049363,11.357808879670994,20.475581146286988
74,-1.0,1.5,1.8027756377319946,0.1,0.1,0.1,0.9,20,0.8,3.3694623451077588,19.065423483622283,0.06779115599266346,0.12221224447726299
74,-1.0,1.5,1.8027756377319946,0.1,0.1,0.1,0.9,20,0.8,3.3694623451077588,19.065423483622283,0.06779115599266346,0.12221224447726299
75,-1.0,1.5,1.8027756377319946,0.5,0.9,0.3,0.5,40,0.0,0.5091215181453095,7.663642416770067,2.5685153770219435,4.630456946835169
75,-1.0,1.5,1.8027756377319946,0.5,0.9,0.3,0.5,40,0.0,0.5091215181453095,7.663642416770067,2.5685153770219435,4.630456946835169
76,-1.0,1.5,1.8027756377319946,0.3,0.5,0.9,0.9,0,0.0,0.5401850409331773,7.9264302533275215,5.724457047271381,10.319911704064074
76,-1.0,1.5,1.8027756377319946,0.3,0.5,0.9,0.9,0,0.0,0.5401850409331773,7.9264302533275215,5.724457047271381,10.319911704064074
77,-1.0,1.5,1.8027756377319946,0.5,0.9,0.3,0.1,10,0.4,1.8536222037486214,10.635118295900014,0.6957759113280962,1.2543278622630685
77,-1.0,1.5,1.8027756377319946,0.5,0.9,0.3,0.1,10,0.4,1.8536222037486214,10.635118295900014,0.6957759113280962,1.2543278622630685
78,-1.0,1.5,1.8027756377319946,0.1,0.5,0.1,0.9,20,0.0,0.5671731375147315,6.749553747349859,0.06001182655844461,0.10818785889536182
78,-1.0,1.5,1.8027756377319946,0.1,0.5,0.1,0.9,20,0.0,0.5671731375147315,6.749553747349859,0.06001182655844461,0.10818785889536182
79,-1.0,1.5,1.8027756377319946,0.5,0.9,0.9,0.9,40,0.2,0.7248236953387057,4.236740508715988,127.50124777390796,229.85614326723197
79,-1.0,1.5,1.8027756377319946,0.5,0.9,0.9,0.9,40,0.2,0.7248236953387057,4.236740508715988,127.50124777390796,229.85614326723197
80,-1.0,1.5,1.8027756377319946,0.1,0.1,0.5,0.9,40,0.6,2.4572856110069257,31.792517110146417,0.37079430173739764,0.6684589337820266
80,-1.0,1.5,1.8027756377319946,0.1,0.1,0.5,0.9,40,0.6,2.4572856110069257,31.792517110146417,0.37079430173739764,0.6684589337820266
81,-1.0,1.5,1.8027756377319946,0.3,0.7,0.3,0.3,5,0.4,1.78024525166799,18.521815003185402,0.33459734999842333,0.603203951026843
81,-1.0,1.5,1.8027756377319946,0.3,0.7,0.3,0.3,5,0.4,1.78024525166799,18.521815003185402,0.33459734999842333,0.603203951026843
82,-1.0,1.5,1.8027756377319946,0.7,0.9,0.5,0.1,0,0.8,3.2406191027069293,32.60199420248059,1.6077263711625571,2.898369934071124
82,-1.0,1.5,1.8027756377319946,0.7,0.9,0.5,0.1,0,0.8,3.2406191027069293,32.60199420248059,1.6077263711625571,2.898369934071124
83,-1.0,1.5,1.8027756377319946,0.5,0.7,0.3,0.3,5,0.2,0.49612202254986615,5.1873746101186455,0.5837495735074916,1.052369509655748
83,-1.0,1.5,1.8027756377319946,0.5,0.7,0.3,0.3,5,0.2,0.49612202254986615,5.1873746101186455,0.5837495735074916,1.052369509655748
84,-1.0,1.5,1.8027756377319946,0.3,0.7,0.1,0.1,20,0.2,0.7311818543733726,7.747603118288211,0.019113277783584372,0.03445695154545008
84,-1.0,1.5,1.8027756377319946,0.3,0.7,0.1,0.1,20,0.2,0.7311818543733726,7.747603118288211,0.019113277783584372,0.03445695154545008
85,-1.0,1.5,1.8027756377319946,0.7,0.3,0.1,0.3,0,0.6,2.132471955703732,16.146531660115823,0.06237336589405899,0.11244518447715322
85,-1.0,1.5,1.8027756377319946,0.7,0.3,0.1,0.3,0,0.6,2.132471955703732,16.146531660115823,0.06237336589405899,0.11244518447715322
86,-1.0,1.5,1.8027756377319946,0.9,0.3,0.9,0.5,10,0.4,1.113794992162996,11.288797219106492,16.432267218798923,29.62369101475278
86,-1.0,1.5,1.8027756377319946,0.9,0.3,0.9,0.5,10,0.4,1.113794992162996,11.288797219106492,16.432267218798923,29.62369101475278
87,-1.0,1.5,1.8027756377319946,0.5,0.7,0.7,0.1,10,0.4,1.7728540822963164,19.731103492701045,1.183377261760479,2.133363697747789
87,-1.0,1.5,1.8027756377319946,0.5,0.7,0.7,0.1,10,0.4,1.7728540822963164,19.731103492701045,1.183377261760479,2.133363697747789
88,-1.0,1.5,1.8027756377319946,0.9,0.3,0.5,0.5,40,0.8,2.6901652556447733,23.69048036206709,30.87553942866153,55.661670283824634
88,-1.0,1.5,1.8027756377319946,0.9,0.3,0.5,0.5,40,0.8,2.6901652556447733,23.69048036206709,30.87553942866153,55.661670283824634
89,-1.0,1.5,1.8027756377319946,0.9,0.1,0.9,0.1,20,0.2,0.7471086314479629,3.6437419914982194,0.33311039728061864,0.6005233088927253
89,-1.0,1.5,1.8027756377319946,0.9,0.1,0.9,0.1,20,0.2,0.7471086314479629,3.6437419914982194,0.33311039728061864,0.6005233088927253
90,-1.0,1.5,1.8027756377319946,0.3,0.9,0.5,0.1,5,0.0,0.5405726970281466,6.438923585480415,0.20178187671845563,0.3637674514838726
90,-1.0,1.5,1.8027756377319946,0.3,0.9,0.5,0.1,5,0.0,0.5405726970281466,6.438923585480415,0.20178187671845563,0.3637674514838726
