sample_id,gamma_x,gamma_y,gamma_mag,v,r,f,a,S,b_0,beta_S,s_S,W,L_magnitude
23,-1.2,2.0,2.33238075793812,0.7,0.3,0.5,0.1,0,0.6,3.016397553481437,32.39532016977205,0.14900263336848243,0.34753087495075685
24,-0.5,0.5,0.7071067811865476,0.5,0.7,0.7,0.5,20,0.4,2.066724298657027,18.095010461397152,23.934880311096776,16.924516174864912
24,-1.2,2.0,2.33238075793812,0.5,0.7,0.7,0.5,20,0.4,2.066724298657027,18.095010461397152,23.934880311096776,55.82525428115408
25,-0.5,0.5,0.7071067811865476,0.7,0.7,0.1,0.1,5,0.0,0.6378450585196404,6.67608059620386,0.0534129647679667,0.037768669590707404
25,-1.2,2.0,2.33238075793812,0.7,0.7,0.1,0.1,5,0.0,0.6378450585196404,6.67608059620386,0.0534129647679667,0.12457937124923227
26,-0.5,0.5,0.7071067811865476,0.3,0.3,0.5,0.7,5,0.0,0.5583179456355072,4.304145874152045,0.516028201041712,0.3648870402400896
26,-1.2,2.0,2.33238075793812,0.3,0.3,0.5,0.7,5,0.0,0.5583179456355072,4.304145874152045,0.516028201041712,1.2035742466631127
27,-0.5,0.5,0.7071067811865476,0.1,0.7,0.9,0.9,10,0.0,0.4394356762960909,6.501789149863857,3.7721745116039895,2.667330176974234
27,-1.2,2.0,2.33238075793812,0.1,0.7,0.9,0.9,10,0.0,0.4394356762960909,6.501789149863857,3.7721745116039895,8.798147246449771
28,-0.5,0.5,0.7071067811865476,0.5,0.7,0.1,0.7,10,0.0,0.3808143570473069,7.492770942635397,0.5189583713339667,0.3669589835237743
28,-1.2,2.0,2.33238075793812,0.5,0.7,0.1,0.7,10,0.0,0.3808143570473069,7.492770942635397,0.5189583713339667,1.2104085194702496
29,-0.5,0.5,0.7071067811865476,0.7,0.5,0.1,0.5,0,0.8,2.567841949474931,22.634096508609836,0.4347580211831741,0.3074203449538671
29,-1.2,2.0,2.33238075793812,0.7,0.5,0.1,0.5,0,0.8,2.567841949474931,22.634096508609836,0.4347580211831741,1.0140212429668887
30,-0.5,0.5,0.7071067811865476,0.3,0.5,0.9,0.1,20,0.0,0.3090376818077604,5.469468575917173,0.20363663146690006,0.14399284300823093
30,-1.2,2.0,2.33238075793812,0.3,0.5,0.9,0.1,20,0.0,0.3090376818077604,5.469468575917173,0.20363663146690006,0.47495816084473397
31,-0.5,0.5,0.7071067811865476,0.7,0.5,0.1,0.1,20,0.4,1.5515737045891502,12.652023676817254,0.09727941096469496,0.0687869311629688
31,-1.2,2.0,2.33238075793812,0.7,0.5,0.1,0.1,20,0.4,1.5515737045891502,12.652023676817254,0.09727941096469496,0.2268926262776091
32,-0.5,0.5,0.7071067811865476,0.9,0.5,0.5,0.5,5,0.8,3.005274186210384,29.422597115658977,13.163634452071467,9.308095186120598
32,-1.2,2.0,2.33238075793812,0.9,0.5,0.5,0.5,5,0.8,3.005274186210384,29.422597115658977,13.163634452071467,30.702607700542796
33,-0.5,0.5,0.7071067811865476,0.1,0.9,0.7,0.9,10,0.6,2.0486319328629077,31.136807397679195,8.545091489395935,6.042292138011321
33,-1.2,2.0,2.33238075793812,0.1,0.9,0.7,0.9,10,0.6,2.0486319328629077,31.136807397679195,8.545091489395935,19.93040696468787
34,-0.5,0.5,0.7071067811865476,0.1,0.7,0.7,0.9,40,0.4,2.121578160846121,19.53071847023953,13.724995925037003,9.705037690351398
34,-1.2,2.0,2.33238075793812,0.1,0.7,0.7,0.9,40,0.4,2.121578160846121,19.53071847023953,13.724995925037003,32.011916398335416
35,-0.5,0.5,0.7071067811865476,0.9,0.1,0.9,0.5,20,0.0,0.3376731280030641,4.52848509643591,1.8584273361123127,1.3141065717074676
35,-1.2,2.0,2.33238075793812,0.9,0.1,0.9,0.5,20,0.0,0.3376731280030641,4.52848509643591,1.8584273361123127,4.334560158774557
36,-0.5,0.5,0.7071067811865476,0.1,0.5,0.3,0.1,5,0.2,0.7650084174054159,3.3520806542477195,0.008766413589233362,0.006198790495632813
36,-1.2,2.0,2.33238075793812,0.1,0.5,0.3,0.1,5,0.2,0.7650084174054159,3.3520806542477195,0.008766413589233362,0.020446614371655146
37,-0.5,0.5,0.7071067811865476,0.3,0.3,0.5,0.3,5,0.2,0.6703843088771022,6.48507870497634,0.12845472001311994,0.09083120359669644
37,-1.2,2.0,2.33238075793812,0.3,0.3,0.5,0.3,5,0.2,0.6703843088771022,6.48507870497634,0.12845472001311994,0.29960531722492967
38,-0.5,0.5,0.7071067811865476,0.5,0.9,0.3,0.3,10,0.2,0.7335361592900518,7.566202762782357,1.3553294243003102,0.958362626664409
38,-1.2,2.0,2.33238075793812,0.5,0.9,0.3,0.3,10,0.2,0.7335361592900518,7.566202762782357,1.3553294243003102,3.1611442699053933
39,-0.5,0.5,0.7071067811865476,0.3,0.1,0.7,0.9,20,0.0,0.3354704584999638,4.983919136069442,0.4203785175923687,0.2972525004547123
39,-1.2,2.0,2.33238075793812,0.3,0.1,0.7,0.9,20,0.0,0.3354704584999638,4.983919136069442,0.4203785175923687,0.9804827654829922
40,-0.5,0.5,0.7071067811865476,0.7,0.5,0.7,0.3,5,0.4,1.6983970271986903,15.426446347075766,4.02407726856568,2.8454523246214323
40,-1.2,2.0,2.33238075793812,0.7,0.5,0.7,0.3,5,0.4,1.6983970271986903,15.426446347075766,4.02407726856568,9.38568038965878
41,-0.5,0.5,0.7071067811865476,0.9,0.3,0.3,0.1,20,0.2,0.7113002803298292,4.800953207056315,0.15520022259414107,0.10974312983797878
41,-1.2,2.0,2.33238075793812,0.9,0.3,0.3,0.1,20,0.2,0.7113002803298292,4.800953207056315,0.15520022259414107,0.36198601280628767
42,-0.5,0.5,0.7071067811865476,0.7,0.9,0.1,0.9,20,0.6,3.9305036607815396,26.431629040343214,39.205379626494576,27.72238979288723
42,-1.2,2.0,2.33238075793812,0.7,0.9,0.1,0.9,20,0.6,3.9305036607815396,26.431629040343214,39.205379626494576,91.44187304849514
43,-0.5,0.5,0.7071067811865476,0.9,0.7,0.5,0.7,40,0.2,0.5581501741505976,4.61478236470623,31.77835156298906,22.470687885119688
43,-1.2,2.0,2.33238075793812,0.9,0.7,0.5,0.7,40,0.2,0.5581501741505976,4.61478236470623,31.77835156298906,74.11921570450846
44,-0.5,0.5,0.7071067811865476,0.1,0.5,0.7,0.3,5,0.8,2.36866734866274,17.02182416542994,0.33257359309058104,0.2351650429179254
44,-1.2,2.0,2.33238075793812,0.1,0.5,0.7,0.3,5,0.8,2.36866734866274,17.02182416542994,0.33257359309058104,0.7756882491228133
45,-0.5,0.5,0.7071067811865476,0.1,0.7,0.9,0.1,5,0.2,0.378218521335543,4.251214490822976,0.11157402299223187,0.07889474826207094
45,-1.2,2.0,2.33238075793812,0.1,0.7,0.9,0.1,5,0.2,0.378218521335543,4.251214490822976,0.11157402299223187,0.260233104312827
46,-0.5,0.5,0.7071067811865476,0.1,0.9,0.9,0.1,40,0.8,3.2234414924687043,25.490001560694747,3.7025045645615253,2.6180660849756
46,-1.2,2.0,2.33238075793812,0.1,0.9,0.9,0.1,40,0.8,3.2234414924687043,25.490001560694747,3.7025045645615253,8.635650402561359
47,-0.5,0.5,0.7071067811865476,0.7,0.3,0.5,0.9,0,0.8,2.2321452810138327,16.15006605054382,6.913204495054946,4.888373778182674
47,-1.2,2.0,2.33238075793812,0.7,0.3,0.5,0.9,0,0.8,2.2321452810138327,16.15006605054382,6.913204495054946,16.124225139957474
48,-0.5,0.5,0.7071067811865476,0.1,0.7,0.9,0.7,5,0.2,0.5458079375584162,5.367358853902829,2.464738280807079,1.7428331522087586
48,-1.2,2.0,2.33238075793812,0.1,0.7,0.9,0.7,5,0.2,0.5458079375584162,5.367358853902829,2.464738280807079,5.748708139507913
49,-0.5,0.5,0.7071067811865476,0.1,0.9,0.3,0.3,40,0.6,2.090608019544089,24.36531536566178,0.6203007580612655,0.43861887240027686
49,-1.2,2.0,2.33238075793812,0.1,0.9,0.3,0.3,40,0.6,2.090608019544089,24.36531536566178,0.6203007580612655,1.4467775522365247
50,-0.5,0.5,0.7071067811865476,0.3,0.5,0.3,0.1,40,0.8,2.3258688541628594,16.764218685010746,0.3137415295365479,0.22184876307513252
50,-1.2,2.0,2.33238075793812,0.3,0.5,0.3,0.1,40,0.8,2.3258688541628594,16.764218685010746,0.3137415295365479,0.7317647064571186
51,-0.5,0.5,0.7071067811865476,0.3,0.1,0.7,0.5,20,0.6,2.776339852413044,31.08220546105883,0.5563569208994462,0.39340375152806606
51,-1.2,2.0,2.33238075793812,0.3,0.1,0.7,0.5,20,0.6,2.776339852413044,31.08220546105883,0.5563569208994462,1.297636176851569
52,-0.5,0.5,0.7071067811865476,0.1,0.9,0.5,0.5,40,0.6,2.7722052756015483,39.029764095597855,3.8796936321918016,2.74335767624909
52,-1.2,2.0,2.33238075793812,0.1,0.9,0.5,0.5,40,0.6,2.7722052756015483,39.029764095597855,3.8796936321918016,9.048922774419212
53,-0.5,0.5,0.7071067811865476,0.3,0.5,0.7,0.9,40,0.6,2.2015560027548533,15.455545641288744,43.35877169380545,30.659281488609164
53,-1.2,2.0,2.33238075793812,0.3,0.5,0.7,0.9,40,0.6,2.2015560027548533,15.455545641288744,43.35877169380545,101.12916478646386
54,-0.5,0.5,0.7071067811865476,0.5,0.3,0.5,0.1,5,0.8,3.6897506219389093,15.581798393395646,0.2497123339330426,0.17657328466997405
54,-1.2,2.0,2.33238075793812,0.5,0.3,0.5,0.1,5,0.8,3.6897506219389093,15.581798393395646,0.2497123339330426,0.5824242426852468
55,-0.5,0.5,0.7071067811865476,0.3,0.5,0.1,0.7,5,0.8,2.696673208906395,38.41620379639268,0.25291766648993763,0.17883979705691255
55,-1.2,2.0,2.33238075793812,0.3,0.5,0.1,0.7,5,0.8,2.696673208906395,38.41620379639268,0.25291766648993763,0.5899002986637414
56,-0.5,0.5,0.7071067811865476,0.7,0.1,0.9,0.9,0,0.6,2.3548790875594454,33.76536879102146,4.867632377001857,3.4419358621012064
56,-1.2,2.0,2.33238075793812,0.7,0.1,0.9,0.9,0,0.6,2.3548790875594454,33.76536879102146,4.867632377001857,11.353172092835724
57,-0.5,0.5,0.7071067811865476,0.5,0.1,0.5,0.7,5,0.0,0.6882064803709984,4.704017701265089,0.3065124692257584,0.21673704550776676
57,-1.2,2.0,2.33238075793812,0.5,0.1,0.5,0.7,5,0.0,0.6882064803709984,4.704017701265089,0.3065124692257584,0.7149037852902591
58,-0.5,0.5,0.7071067811865476,0.9,0.7,0.1,0.9,0,0.4,1.154685803253899,19.025529066795666,3.9852803217294968,2.8180187404242334
58,-1.2,2.0,2.33238075793812,0.9,0.7,0.1,0.9,0,0.4,1.154685803253899,19.025529066795666,3.9852803217294968,9.295191137391319
59,-0.5,0.5,0.7071067811865476,0.7,0.1,0.9,0.5,10,0.0,0.32674264837368444,7.792707484415992,0.9148564239420188,0.6469011811814765
59,-1.2,2.0,2.33238075793812,0.7,0.1,0.9,0.5,10,0.0,0.32674264837368444,7.792707484415992,0.9148564239420188,2.1337935194784436
60,-0.5,0.5,0.7071067811865476,0.5,0.7,0.1,0.7,20,0.4,1.7395384866577075,10.832844111952596,2.530694599870158,1.7894713126803654
60,-1.2,2.0,2.33238075793812,0.5,0.7,0.1,0.7,20,0.4,1.7395384866577075,10.832844111952596,2.530694599870158,5.902543388955066
61,-0.5,0.5,0.7071067811865476,0.9,0.5,0.7,0.1,20,0.4,1.3190918425363434,19.461945428816904,2.514007849685632,1.777671998468921
61,-1.2,2.0,2.33238075793812,0.9,0.5,0.7,0.1,20,0.4,1.3190918425363434,19.461945428816904,2.514007849685632,5.863623533912158
62,-0.5,0.5,0.7071067811865476,0.1,0.9,0.9,0.3,5,0.2,0.5207652506866884,7.438520913791499,0.8782485832633566,0.6210155287929977
62,-1.2,2.0,2.33238075793812,0.1,0.9,0.9,0.3,5,0.2,0.5207652506866884,7.438520913791499,0.8782485832633566,2.0484100962898677
63,-0.5,0.5,0.7071067811865476,0.5,0.5,0.3,0.7,0,0.2,0.7184819371186869,7.334343526554207,1.0259783168545424,0.7254762251982073
63,-1.2,2.0,2.33238075793812,0.5,0.5,0.3,0.7,0,0.2,0.7184819371186869,7.334343526554207,1.0259783168545424,2.3929720842932745
64,-0.5,0.5,0.7071067811865476,0.9,0.3,0.1,0.3,10,0.2,0.37330241084601273,5.566630843461964,0.10519621689226961,0.07438495831969469
64,-1.2,2.0,2.33238075793812,0.9,0.3,0.1,0.3,10,0.2,0.37330241084601273,5.566630843461964,0.10519621689226961,0.24535763208741465
65,-0.5,0.5,0.7071067811865476,0.5,0.9,0.1,0.7,0,0.0,0.5959443694106421,4.751091233501567,0.7223980249384115,0.5108125421497195
65,-1.2,2.0,2.33238075793812,0.5,0.9,0.1,0.7,0,0.0,0.5959443694106421,4.751091233501567,0.7223980249384115,1.6849072529388531
66,-0.5,0.5,0.7071067811865476,0.7,0.5,0.9,0.7,10,0.2,0.753177192547368,3.5559874115307566,36.91659106526964,26.10397188054288
66,-1.2,2.0,2.33238075793812,0.7,0.5,0.9,0.7,10,0.2,0.753177192547368,3.5559874115307566,36.91659106526964,86.10354664930523
67,-0.5,0.5,0.7071067811865476,0.5,0.9,0.9,0.3,20,0.2,0.6704869304553341,6.835974265542859,13.187617063362234,9.32505345319486
67,-1.2,2.0,2.33238075793812,0.5,0.9,0.9,0.3,20,0.2,0.6704869304553341,6.835974265542859,13.187617063362234,30.75854428164249
68,-0.5,0.5,0.7071067811865476,0.1,0.1,0.5,0.9,20,0.0,0.487435289761852,4.428560431409304,0.05675667033480236,0.040133026471308106
68,-1.2,2.0,2.33238075793812,0.1,0.1,0.5,0.9,20,0.0,0.487435289761852,4.428560431409304,0.05675667033480236,0.13237816577353034
69,-0.5,0.5,0.7071067811865476,0.1,0.9,0.3,0.7,40,0.8,2.0863198239011522,37.27857784245178,2.656036633812152,1.8781015148484637
69,-1.2,2.0,2.33238075793812,0.1,0.9,0.3,0.7,40,0.8,2.0863198239011522,37.27857784245178,2.656036633812152,6.1948887370821994
70,-0.5,0.5,0.7071067811865476,0.9,0.5,0.7,0.9,20,0.4,2.0431166846599713,10.754345470897693,229.75504578925674,162.46135088940918
70,-1.2,2.0,2.33238075793812,0.9,0.5,0.7,0.9,20,0.4,2.0431166846599713,10.754345470897693,229.75504578925674,535.876247838054
71,-0.5,0.5,0.7071067811865476,0.1,0.1,0.1,0.9,10,0.0,0.7576271708345532,7.793512037039231,0.005899470863415603,0.0041715558529336295
71,-1.2,2.0,2.33238075793812,0.1,0.1,0.1,0.9,10,0.0,0.7576271708345532,7.793512037039231,0.005899470863415603,0.01375981232384714
72,-0.5,0.5,0.7071067811865476,0.7,0.7,0.9,0.3,20,0.6,2.9273968098799643,23.833805700651318,59.88537462701896,42.345354492661926
72,-1.2,2.0,2.33238075793812,0.7,0.7,0.9,0.3,20,0.6,2.9273968098799643,23.833805700651318,59.88537462701896,139.67549546197475
73,-0.5,0.5,0.7071067811865476,0.3,0.7,0.7,0.9,0,0.6,3.9724214889592058,32.45404285049363,11.357808879670994,8.031183678236145
73,-1.2,2.0,2.33238075793812,0.3,0.7,0.7,0.9,0,0.6,3.9724214889592058,32.45404285049363,11.357808879670994,26.49073488328334
74,-0.5,0.5,0.7071067811865476,0.1,0.1,0.1,0.9,20,0.8,3.3694623451077588,19.065423483622283,0.06779115599266346,0.04793558610688739
74,-1.2,2.0,2.33238075793812,0.1,0.1,0.1,0.9,20,0.8,3.3694623451077588,19.065423483622283,0.06779115599266346,0.1581147877956697
75,-0.5,0.5,0.7071067811865476,0.5,0.9,0.3,0.5,40,0.0,0.5091215181453095,7.663642416770067,2.5685153770219435,1.8162146406741382
75,-1.2,2.0,2.33238075793812,0.5,0.9,0.3,0.5,40,0.0,0.5091215181453095,7.663642416770067,2.5685153770219435,5.990755841834156
76,-0.5,0.5,0.7071067811865476,0.3,0.5,0.9,0.9,0,0.0,0.5401850409331773,7.9264302533275215,5.724457047271381,4.0478023967367145
76,-1.2,2.0,2.33238075793812,0.3,0.5,0.9,0.9,0,0.0,0.5401850409331773,7.9264302533275215,5.724457047271381,13.351613466699035
77,-0.5,0.5,0.7071067811865476,0.5,0.9,0.3,0.1,10,0.4,1.8536222037486214,10.635118295900014,0.6957759113280962,0.4919878650863469
77,-1.2,2.0,2.33238075793812,0.5,0.9,0.3,0.1,10,0.4,1.8536222037486214,10.635118295900014,0.6957759113280962,1.6228143474185113
78,-0.5,0.5,0.7071067811865476,0.1,0.5,0.1,0.9,20,0.0,0.5671731375147315,6.749553747349859,0.06001182655844461,0.04243476951086714
78,-1.2,2.0,2.33238075793812,0.1,0.5,0.1,0.9,20,0.0,0.5671731375147315,6.749553747349859,0.06001182655844461,0.13997042951363603
79,-0.5,0.5,0.7071067811865476,0.5,0.9,0.9,0.9,40,0.2,0.7248236953387057,4.236740508715988,127.50124777390796,90.15699691067653
79,-1.2,2.0,2.33238075793812,0.5,0.9,0.9,0.9,40,0.2,0.7248236953387057,4.236740508715988,127.50124777390796,297.3814569209635
80,-0.5,0.5,0.7071067811865476,0.1,0.1,0.5,0.9,40,0.6,2.4572856110069257,31.792517110146417,0.37079430173739764,0.2621911651838447
80,-1.2,2.0,2.33238075793812,0.1,0.1,0.5,0.9,40,0.6,2.4572856110069257,31.792517110146417,0.37079430173739764,0.8648334945254075
81,-0.5,0.5,0.7071067811865476,0.3,0.7,0.3,0.3,5,0.4,1.78024525166799,18.521815003185402,0.33459734999842333,0.2365960551509338
81,-1.2,2.0,2.33238075793812,0.3,0.7,0.3,0.3,5,0.4,1.78024525166799,18.521815003185402,0.33459734999842333,0.780408420793409
82,-0.5,0.5,0.7071067811865476,0.7,0.9,0.5,0.1,0,0.8,3.2406191027069293,32.60199420248059,1.6077263711625571,1.1368342193414844
82,-1.2,2.0,2.33238075793812,0.7,0.9,0.5,0.1,0,0.8,3.2406191027069293,32.60199420248059,1.6077263711625571,3.7498300521292283
83,-0.5,0.5,0.7071067811865476,0.5,0.7,0.3,0.3,5,0.2,0.49612202254986615,5.1873746101186455,0.5837495735074916,0.4127732819419023
83,-1.2,2.0,2.33238075793812,0.5,0.7,0.3,0.3,5,0.2,0.49612202254986615,5.1873746101186455,0.5837495735074916,1.3615262727034574
84,-0.5,0.5,0.7071067811865476,0.3,0.7,0.1,0.1,20,0.2,0.7311818543733726,7.747603118288211,0.019113277783584372,0.013515128331474696
84,-1.2,2.0,2.33238075793812,0.3,0.7,0.1,0.1,20,0.2,0.7311818543733726,7.747603118288211,0.019113277783584372,0.04457944132355835
85,-0.5,0.5,0.7071067811865476,0.7,0.3,0.1,0.3,0,0.6,2.132471955703732,16.146531660115823,0.06237336589405899,0.044104629989118835
85,-1.2,2.0,2.33238075793812,0.7,0.3,0.1,0.3,0,0.6,2.132471955703732,16.146531660115823,0.06237336589405899,0.145478438419137
86,-0.5,0.5,0.7071067811865476,0.9,0.3,0.9,0.5,10,0.4,1.113794992162996,11.288797219106492,16.432267218798923,11.619367580682129
86,-1.2,2.0,2.33238075793812,0.9,0.3,0.9,0.5,10,0.4,1.113794992162996,11.288797219106492,16.432267218798923,38.326303870423956
87,-0.5,0.5,0.7071067811865476,0.5,0.7,0.7,0.1,10,0.4,1.7728540822963164,19.731103492701045,1.183377261760479,0.8367740864928028
87,-1.2,2.0,2.33238075793812,0.5,0.7,0.7,0.1,10,0.4,1.7728540822963164,19.731103492701045,1.183377261760479,2.760086354711643
88,-0.5,0.5,0.7071067811865476,0.9,0.3,0.5,0.5,40,0.8,2.6901652556447733,23.69048036206709,30.87553942866153,21.83230330279919
88,-1.2,2.0,2.33238075793812,0.9,0.3,0.5,0.5,40,0.8,2.6901652556447733,23.69048036206709,30.87553942866153,72.01351405436988
89,-0.5,0.5,0.7071067811865476,0.9,0.1,0.9,0.1,20,0.2,0.7471086314479629,3.6437419914982194,0.33311039728061864,0.23554462080087032
89,-1.2,2.0,2.33238075793812,0.9,0.1,0.9,0.1,20,0.2,0.7471086314479629,3.6437419914982194,0.33311039728061864,0.7769402808864375
90,-0.5,0.5,0.7071067811865476,0.3,0.9,0.5,0.1,5,0.0,0.5405726970281466,6.438923585480415,0.20178187671845563,0.14268133334816793
90,-1.2,2.0,2.33238075793812,0.3,0.9,0.5,0.1,5,0.0,0.5405726970281466,6.438923585480415,0.20178187671845563,0.47063216655876783
91,-0.5,0.5,0.7071067811865476,0.5,0.9,0.1,0.3,20,0.0,0.34225850384034096,5.986390411277153,0.2096457833118329,0.14824195502696258
